#TAM_BD/PIVOTES	512	1024	2048	4096
167995	0.6337688622	0.5939103559	0.5557854082	0.5084920859
194687	0.7137352087	0.6545661593	0.6066027966	0.5280536052
200375	0.628271206	0.5270479198	0.4349500173	0.3349568437
213578	0.7216658041	0.6817978055	0.644467686	0.5965442414
