#TAM_BD/PIVOTES		256	512	1024	2048
57198	0.7352806286	0.7007732978	0.6775216959	0.5964292703
77264	0.6756331202	0.5977243327	0.5322826376	0.4402063561
77720	0.7221081444	0.6869345169	0.605612372	0.5037180615
86447	0.7484845377	0.7089790699	0.6590679569	0.615685952
87108	0.7962023442	0.7340947214	0.6612357021	0.5688813306
93014	0.7471640982	0.6768954425	0.6144298199	0.5157712991
106511	0.7631320656	0.7284735332	0.669143653	0.6023481539
136323	0.7953618266	0.7644412782	0.7152766721	0.6742438806
