#TAM_BD/PIVOTES	16	32	64	128	256
1034	0.9024807046	0.7676099979	0.6831890481	0.5468254117	0.4098796267
2943	0.7986852233	0.7076829373	0.676890396	0.6244299283	0.5027183146
12354	0.7123971714	0.7150219011	0.6181486237	0.5654303971	0.5064222835
13093	0.9152832557	0.7761599936	0.7784493688	0.7399245347	0.6823567571
15796	0.7940809924	0.7889308602	0.7632068612	0.7065398508	0.670218176
15964	0.8301170977	0.7987928981	0.7444769999	0.727702101	0.6623177918
