#TAM_BD/PIVOTES	256	512	1024	2048
57198	0.735630334	0.7395622654	0.701039418	0.596159202
77264	0.6779010838	0.6094300062	0.5459621658	0.4366242708
77720	0.7189138452	0.6771440904	0.6279388375	0.548917952
86447	0.7482506461	0.7076206257	0.6696336457	0.5953901449
87108	0.7880342359	0.7241259892	0.6576921422	0.5793228541
93014	0.76143312	0.6881659739	0.6203003664	0.5034935774
106511	0.7601788187	0.715515376	0.669742899	0.6144208782
136323	0.7870712605	0.7641604649	0.705188634	0.6758195879
