#TAM_BD/PIVOTES	512	1024	2048	4096
167995	0.6326794997	0.6010715136	0.5612777768	0.5103162438
194687	0.6907094022	0.652480589	0.594454908	0.5363787604
200375	0.6429806457	0.5475801077	0.4304041643	0.3385269702
213578	0.7208655107	0.6816089852	0.6415812679	0.590657488
